source,tag,count
pathout,Skin::Neoplastic::Soft_Tissue::Vascular::Kaposi_Sarcoma,1
pathout,Skin::Neoplastic::Soft_Tissue::Vascular::Kaposiform_Hemangioendothelioma,1
pathout,Skin::Neoplastic::Soft_Tissue::Vascular::Lobular_Capillary_Hemangioma_Pyogenic_Granuloma,1
pathout,Skin::Neoplastic::Soft_Tissue::Vascular::Myopericytoma,1
pathout,Skin::Neoplastic::Soft_Tissue::Vascular::Retiform_Hemangioendothelioma,1
pathout,Skin::Neoplastic::Soft_Tissue::Vascular::Tufted_Angioma,1
pathout,Skin::Neoplastic::Soft_Tissue::Vascular::Venous_Hemangioma,1
pathout,Skin::Neoplastic::Soft_Tissue::Vascular::Venous_Lake,1
pathout,Skin::Neoplastic::Uncertain::Epithelioid_Sarcoma,1
pathout,Skin::Neoplastic::Uncertain::Myoepithelioma_of_Soft_Tissue,1
pathout,Skin::Neoplastic::Uncertain::PEComa,1
pathout,Skin::Neoplastic::Vascular::Benign::Lymphangioma,3
pathout,Skin::Normal_Histology::Hair,1
pathout,Skin::Normal_Histology::Histology,1
pathout,Skin::Normal_Histology::Nail,3
pathout,Thorax_Mediastinum::Lung::Inflammatory::Airspace::Diffuse_Alveolar_Damage,2
pathout,Thorax_Mediastinum::Lung::Inflammatory::Airways::Bronchiolitis_Obliterans_Organizing_Pneumonia_BOOP,1
pathout,Thorax_Mediastinum::Lung::Inflammatory::Airways::Respiratory_Bronchiolitis,1
pathout,Thorax_Mediastinum::Lung::Inflammatory::Airways::Small_Airway_Disease_Bronchiolocentric_Interstitial_Lung_Disease,1
pathout,Thorax_Mediastinum::Lung::Inflammatory::Eosinophilic::Eosinophilic_Pneumonia,1
pathout,Thorax_Mediastinum::Lung::Inflammatory::Granulomatous::Sarcoidosis,1
pathout,Thorax_Mediastinum::Lung::Inflammatory::Immune::Hypersensitivity_Pneumonitis,1
pathout,Thorax_Mediastinum::Lung::Inflammatory::Interstitial::Desquamative_Interstitial_Pneumonia_DIP,1
pathout,Thorax_Mediastinum::Lung::Inflammatory::Interstitial::Nonspecific_Interstitial_Pneumonia_NSIP,1
pathout,Thorax_Mediastinum::Lung::Inflammatory::Interstitial::Usual_Interstitial_Pneumonia_UIP,1
pathout,Thorax_Mediastinum::Lung::Inflammatory::Lymphocytic::Lymphoid_Interstitial_Pneumonia_LIP,2
pathout,Thorax_Mediastinum::Lung::Inflammatory::Obstructive::Emphysema,2
pathout,Thorax_Mediastinum::Lung::Inflammatory::Vascular::Pulmonary_Hypertension,1
pathout,Thorax_Mediastinum::Lung::Inflammatory::Vasculitis::Granulomatosis_with_Polyangiitis_GPA,1
pathout,Thorax_Mediastinum::Lung::Neoplastic::Epithelial::Benign::Sclerosing_Pneumocytoma,1
pathout,Thorax_Mediastinum::Lung::Neoplastic::Epithelial::Malignant::Adenocarcinoma::Invasive_Mucinous_Adenocarcinoma,1
pathout,Thorax_Mediastinum::Lung::Neoplastic::Epithelial::Malignant::Adenocarcinoma::Minimally_Invasive_Adenocarcinoma_MIA,1
pathout,Thorax_Mediastinum::Lung::Neoplastic::Epithelial::Malignant::Sarcomatoid::Pleomorphic_Carcinoma,1
pathout,Thorax_Mediastinum::Lung::Neoplastic::Epithelial::Malignant::Sarcomatoid::Pulmonary_Blastoma,1
pathout,Thorax_Mediastinum::Lung::Neoplastic::Epithelial::Precursor::Atypical_Adenomatous_Hyperplasia_AAH,1
pathout,Thorax_Mediastinum::Lung::Neoplastic::Epithelial::Salivary_Gland_Type::Adenoid_Cystic_Carcinoma,1
pathout,Thorax_Mediastinum::Lung::Neoplastic::Epithelial::Salivary_Gland_Type::Epithelial_Myoepithelial_Carcinoma,1
pathout,Thorax_Mediastinum::Lung::Neoplastic::Epithelial::Salivary_Gland_Type::Pleomorphic_Adenoma,1
pathout,Thorax_Mediastinum::Lung::Neoplastic::Hematolymphoid::Intravascular_Large_B_Cell_Lymphoma,1
pathout,Thorax_Mediastinum::Lung::Neoplastic::Histiocytic::Pulmonary_Erdheim_Chester_Disease,1
pathout,Thorax_Mediastinum::Lung::Neoplastic::Histiocytic::Pulmonary_Langerhans_Cell_Histiocytosis,1
pathout,Thorax_Mediastinum::Lung::Neoplastic::Mesenchymal::Diffuse_Pulmonary_Lymphangiomatosis,1
pathout,Thorax_Mediastinum::Lung::Neoplastic::Mesenchymal::Pleuropulmonary_Blastoma,1
pathout,Thorax_Mediastinum::Lung::Neoplastic::Mesenchymal::Pulmonary_Artery_Intimal_Sarcoma,1
pathout,Thorax_Mediastinum::Lung::Neoplastic::Mesenchymal::Pulmonary_Hamartoma,1
pathout,Thorax_Mediastinum::Lung::Neoplastic::Neuroendocrine::Precursor::Diffuse_Idiopathic_Pulmonary_Neuroendocrine_Cell_Hyperplasia_DIPNECH,2
pathout,Thorax_Mediastinum::Lung::Neoplastic::Neuroendocrine::Well_Differentiated::Carcinoid_Tumorlet,1
pathout,Thorax_Mediastinum::Mediastinum::Neoplastic::Hematolymphoid::Primary_Mediastinal_Large_B_Cell_Lymphoma,1
pathout,Thorax_Mediastinum::Mesenchymal::Adipocytic::Lipoma,1
pathout,Thorax_Mediastinum::Mesenchymal::Adipocytic::Thymolipoma,1
pathout,Thorax_Mediastinum::Mesenchymal::Fibroblastic_Myofibroblastic::Inflammatory_Myofibroblastic_Tumor,1
pathout,Thorax_Mediastinum::Mesenchymal::Neural::Paraganglioma,1
pathout,Thorax_Mediastinum::Mesenchymal::Vascular::Epithelioid_Hemangioendothelioma,1
pathout,Thorax_Mediastinum::Mesenchymal::Vascular::Hemangioma,1
pathout,Thorax_Mediastinum::Pleura::Inflammatory::Pleuritis_and_Pleural_Plaques,1
pathout,Thorax_Mediastinum::Pleura::Neoplastic::Mesothelial::Benign::Adenomatoid_Tumor,1
pathout,Thorax_Mediastinum::Pleura::Neoplastic::Mesothelial::Malignant::Diffuse_Pleural_Mesothelioma,1
pathout,Thorax_Mediastinum::Pleura::Neoplastic::Mesothelial::Malignant::Localized_Pleural_Mesothelioma,1
pathout,Thorax_Mediastinum::Pleura::Neoplastic::Mesothelial::Preinvasive::Mesothelioma_in_Situ,7
pathout,Thorax_Mediastinum::Thorax::Neoplastic::Epithelial::NUT_Carcinoma,1
pathout,Thorax_Mediastinum::Thymus::Congenital_Structural::Hyperplasia::Thymic_Hyperplasia,1
pathout,Thorax_Mediastinum::Thymus::Neoplastic::Epithelial::Carcinoma::Mucoepidermoid_Carcinoma,1
pathout,Thorax_Mediastinum::Thymus::Neoplastic::Epithelial::Carcinoma::Squamous_Cell_Carcinoma,2
pathout,Thorax_Mediastinum::Thymus::Neoplastic::Neuroendocrine::Poorly_Differentiated::Large_Cell_Neuroendocrine_Carcinoma,1
pathout,Thorax_Mediastinum::Thymus::Neoplastic::Neuroendocrine::Poorly_Differentiated::Small_Cell_Carcinoma,1
pathout,Thorax_Mediastinum::Thymus::Neoplastic::Neuroendocrine::Well_Differentiated::Carcinoid_Tumor,2
pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Concept::Classification::Creatine_Kinase,1
pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Concept::Classification::Hyperlipidemia,1
pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Concept::Classification::Sensitivity_And_Specificity,1
pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Concept::Classification::Vitamin_B12,1
pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Concept::IHC_Markers::Anticardiolipin_Antibodies,1
pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Concept::IHC_Markers::CK_Mb_Creatine_Kinase_Isoenzyme_Mb,1
pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Concept::IHC_Markers::Immunofluorescence_For_Ana_And_Anca,1
pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Concept::IHC_Markers::Sepsis_Biomarkers,1
pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Concept::Laboratory_Operations::Assay_Interferences,1
pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Concept::Laboratory_Operations::Lactate_Dehydrogenase,1
pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Concept::Laboratory_Operations::Validating_A_New_Quantitative_Assay,1
pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Concept::Management_Workup::Aspartate_Aminotransferase,1
pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Concept::Management_Workup::Drugs_Of_Abuse,1
pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Concept::Management_Workup::Newborn_Screening,1
pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Concept::Management_Workup::Utilization_Management_Strategies,1
pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Concept::Molecular_Genetics::Folate,1
pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Concept::Molecular_Genetics::Syphilis,1
pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Concept::Molecular_Genetics::Validation_Of_Reference_Intervals_And_Reportable_Range,1
pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Concept::Other::Electrolytes,1
pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Concept::Procedure_Specimen::Interference_In_Protein_Electrophoresis,1
pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Concept::Procedure_Specimen::Lipid_Panel,1
pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Concept::Procedure_Specimen::Urine_Crystals_And_Microscopy,1
pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Depositional_Metabolic::Blood_Gas_Testing,1
pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Depositional_Metabolic::Transferrin,1
pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Infectious::Vitamin_D,1
pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Inflammatory::Aldosterone,1
pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Inflammatory::Hepatitis_B_Testing,1
pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Inflammatory::Hepatitis_C_Testing,1
pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Inflammatory::Rheumatoid_Arthritis,1
pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Inflammatory::Systemic_Lupus_Erythematosus_Sle,1
pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Neoplastic::Calcitonin,1
pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Neoplastic::Malignant::Cardiac_Troponins,1
pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Neoplastic::Malignant::Oncocytic,1
pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Neoplastic::Malignant::Serum_Free_Light_Chain_Test,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Classification::Acquired_Von_Willebrand_Disease_Avwd,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Classification::Factor_Ii_Prothrombin_Deficiency,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Classification::Factor_V_Deficiency,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Classification::Factor_X_Deficiency,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Classification::Factor_Xiii_Deficiency,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::IHC_Markers::D_Dimer_Dimerized_Plasmin_Fragment_D,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Laboratory_Operations::Antiphospholipid_Syndrome_Aps_Testing,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Laboratory_Operations::Antiplasmin_Assay,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Laboratory_Operations::Antithrombin_Assay,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Laboratory_Operations::Cryoglobulin_Cryofibrinogen_Assays,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Laboratory_Operations::Factor_Xa_Assay,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Laboratory_Operations::Tpa_Assay,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Laboratory_Operations::Viscoelastic_Hemostatic_Assays,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Management_Workup::4_Factor_PCC,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Management_Workup::Algorithm_For_Workup_Of_Hereditary_Bleeding_Disorders,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Management_Workup::Inhibitors,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Management_Workup::Protein_C_Deficiency,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Management_Workup::Risk_Management,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Molecular_Genetics::Antithrombin_Deficiency,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Molecular_Genetics::Dysfibrinogenemia,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Molecular_Genetics::Ecarin_Clotting_Time,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Molecular_Genetics::Elevated_Coagulation_Factor_Levels_In_Plasma,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Molecular_Genetics::Factor_Xi_Deficiency,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Molecular_Genetics::Heparin_Cofactor_Ii_Deficiency,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Molecular_Genetics::Hereditary_Bleeding_Disorders_General,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Molecular_Genetics::Hereditary_Thrombophilia_General,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Molecular_Genetics::High_Molecular_Weight_Kininogen_Deficiency_Assay,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Molecular_Genetics::Low_Molecular_Weight_Heparin_Lmwh,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Molecular_Genetics::Platelet_Aggregation_Studies,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Molecular_Genetics::Protein_S_Deficiency,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Molecular_Genetics::Prothrombin_Gene_Mutation_G20210A_Hyperprothrombinemia,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Other::Activated_Protein_C_Resistance_Factor_V_Leiden,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Other::Bleeding_Time_And_Clot_Retraction,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Other::Factor_Ix_Deficiency_Hemophilia_B,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Other::Factor_Vii_Deficiency,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Other::Factor_Viii_Deficiency_Hemophilia_A,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Other::Factor_Xii_Deficiency,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Other::Heparin_Induced_Thrombocytopenia,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Procedure_Specimen::Plasminogen_Activator_Antigen_1,1
pathout,UNRESOLVED_ROOT::Coagulation::Concept::Staging::Hereditary_Bleeding_Disorders_Testing,1
pathout,UNRESOLVED_ROOT::Coagulation::Depositional_Metabolic::Amyloidosis,1
pathout,UNRESOLVED_ROOT::Coagulation::Depositional_Metabolic::Physiology,1
pathout,UNRESOLVED_ROOT::Coagulation::Neoplastic::Malignant::Hypercoagulation_Panel,1
pathout,UNRESOLVED_ROOT::Coagulation::Neoplastic::Malignant::Prekallikrein_Deficiency,1
pathout,UNRESOLVED_ROOT::Coagulation::Normal_Histology::Mixing_Studies,1
pathout,UNRESOLVED_ROOT::Colon::Infectious::Cutibacterium_Acnes,1
pathout,UNRESOLVED_ROOT::Cytopathology::Concept::Classification::Frozen_Section_Overview,1
pathout,UNRESOLVED_ROOT::Cytopathology::Concept::Classification::Ultrasound_Terminology,1
pathout,UNRESOLVED_ROOT::Cytopathology::Concept::Laboratory_Operations::Automation,1
pathout,UNRESOLVED_ROOT::Cytopathology::Concept::Molecular_Genetics::International_System_For_Reporting_Serous_Fluid_Cytopathology,1
pathout,UNRESOLVED_ROOT::Cytopathology::Concept::Molecular_Genetics::Molecular_Cytopathology,1
pathout,UNRESOLVED_ROOT::Cytopathology::Concept::Molecular_Genetics::WHO_Reporting_System_For_Lung_Cytopathology,1
pathout,UNRESOLVED_ROOT::Cytopathology::Infectious::Ancillary_Techniques,1
pathout,UNRESOLVED_ROOT::Esophagus::Concept::Classification::WHO_Classification,1
pathout,UNRESOLVED_ROOT::Eye::Concept::Laboratory_Operations::Pterygium,1
pathout,UNRESOLVED_ROOT::Eye::Concept::Laboratory_Operations::Xanthelasma,1
pathout,UNRESOLVED_ROOT::Eye::Concept::Management_Workup::Retinopathy_Of_Prematurity,1
pathout,UNRESOLVED_ROOT::Eye::Concept::Molecular_Genetics::Detachment_Of_Retina,1
pathout,UNRESOLVED_ROOT::Eye::Concept::Molecular_Genetics::Keratoconus,1
pathout,UNRESOLVED_ROOT::Eye::Concept::Molecular_Genetics::Keratomalacia,1
pathout,UNRESOLVED_ROOT::Eye::Concept::Molecular_Genetics::Silica_Granuloma,1
pathout,UNRESOLVED_ROOT::Eye::Concept::Other::Diabetic_Retinopathy,1
pathout,UNRESOLVED_ROOT::Eye::Concept::Other::Necrobiotic_Xanthogranuloma_With_Paraproteinemia,1
pathout,UNRESOLVED_ROOT::Eye::Concept::Other::Nonspecific_Responses_Cornea,1
pathout,UNRESOLVED_ROOT::Eye::Concept::Other::Persistent_Hyperplastic_Primary_Vitreous,1
pathout,UNRESOLVED_ROOT::Eye::Concept::Other::Posterior_Polymorphous_Dystrophy,1
pathout,UNRESOLVED_ROOT::Eye::Concept::Other::Pseudorheumatoid_Nodules,1
pathout,UNRESOLVED_ROOT::Eye::Concept::Procedure_Specimen::Corneal_Transplantation_And_Graft_Failure,1
pathout,UNRESOLVED_ROOT::Eye::Concept::Reporting_Grossing::Grossing_And_Features_To_Report,1
pathout,UNRESOLVED_ROOT::Eye::Concept::Reporting_Grossing::Ocular_Cicatricial_Pemphigoid,1
pathout,UNRESOLVED_ROOT::Eye::Concept::Staging::Staging_Eyelid,1
pathout,UNRESOLVED_ROOT::Eye::Concept::Staging::Staging_Lacrimal_Duct,1
pathout,UNRESOLVED_ROOT::Eye::Congenital_Structural::Cataract,1
pathout,UNRESOLVED_ROOT::Eye::Congenital_Structural::Coloboma,1
pathout,UNRESOLVED_ROOT::Eye::Congenital_Structural::Corneal_Dystrophy,1
pathout,UNRESOLVED_ROOT::Eye::Congenital_Structural::Cysts_Conjunctiva,1
pathout,UNRESOLVED_ROOT::Eye::Congenital_Structural::Eyelid_Cysts,1
pathout,UNRESOLVED_ROOT::Eye::Congenital_Structural::Graft_Versus_Host_Disease,1
pathout,UNRESOLVED_ROOT::Eye::Congenital_Structural::Ocular_Melanocytosis,1
pathout,UNRESOLVED_ROOT::Eye::Congenital_Structural::Orbital_Dermoid_Cysts_And_Other_Cysts,1
pathout,UNRESOLVED_ROOT::Eye::Congenital_Structural::Steatocystoma_Simplex,1
pathout,UNRESOLVED_ROOT::Eye::Depositional_Metabolic::Actinic_Keratopathy,1
pathout,UNRESOLVED_ROOT::Eye::Depositional_Metabolic::Glaucoma,1
pathout,UNRESOLVED_ROOT::Eye::Depositional_Metabolic::Lattice_Degeneration,1
pathout,UNRESOLVED_ROOT::Eye::Depositional_Metabolic::Macular_Degeneration,1
pathout,UNRESOLVED_ROOT::Eye::Depositional_Metabolic::Schnabel_Cavernous_Degeneration,1
pathout,UNRESOLVED_ROOT::Eye::Infectious::Acanthamoeba_Keratitis,1
pathout,UNRESOLVED_ROOT::Eye::Infectious::Infectious_Keratitis,1
pathout,UNRESOLVED_ROOT::Eye::Infectious::Visceral_Larva_Migrans,1
pathout,UNRESOLVED_ROOT::Eye::Inflammatory::Acute_Hemorrhagic_Conjunctivitis,1
pathout,UNRESOLVED_ROOT::Eye::Inflammatory::Calcific_Band_Keratopathy,1
pathout,UNRESOLVED_ROOT::Eye::Inflammatory::Chalazion,1
pathout,UNRESOLVED_ROOT::Eye::Inflammatory::Cicatrizing_Conjunctivitis,1
pathout,UNRESOLVED_ROOT::Eye::Inflammatory::Conjunctivitis_And_Variants,1
pathout,UNRESOLVED_ROOT::Eye::Inflammatory::Dacryocystitis,1
pathout,UNRESOLVED_ROOT::Eye::Inflammatory::Granulomatous_Conjunctivitis,1
pathout,UNRESOLVED_ROOT::Eye::Inflammatory::Inflammatory_Lesions_Of_Lacrimal_Gland_And_Related_Structures,1
pathout,UNRESOLVED_ROOT::Eye::Inflammatory::Ligneous_Conjunctivitis,1
pathout,UNRESOLVED_ROOT::Eye::Inflammatory::Mucocele_Orbit,1
pathout,UNRESOLVED_ROOT::Eye::Inflammatory::Orbital_Inflammation,1
pathout,UNRESOLVED_ROOT::Eye::Inflammatory::Phacoanaphylactic_Endophthalmitis,1
pathout,UNRESOLVED_ROOT::Eye::Inflammatory::Phthisis_Bulbi,1
pathout,UNRESOLVED_ROOT::Eye::Inflammatory::Retinitis_Pigmentosa,1
pathout,UNRESOLVED_ROOT::Eye::Inflammatory::Stye_Hordeolum,1
pathout,UNRESOLVED_ROOT::Eye::Inflammatory::Trachoma,1
pathout,UNRESOLVED_ROOT::Eye::Inflammatory::Uveitis,1
pathout,UNRESOLVED_ROOT::Eye::Neoplastic::Astrocytic_Tumor,1
pathout,UNRESOLVED_ROOT::Eye::Neoplastic::Benign::Nevi_Choroid_Or_Iris,1
pathout,UNRESOLVED_ROOT::Eye::Neoplastic::Benign::Nevi_Conjunctiva,1
pathout,UNRESOLVED_ROOT::Eye::Neoplastic::Benign::Papilloma_Lacrimal_Duct,1
pathout,UNRESOLVED_ROOT::Eye::Neoplastic::Malignant::Adenoma_And_Adenocarcinoma_Retinal_Pigment_Epithelium,1
pathout,UNRESOLVED_ROOT::Eye::Neoplastic::Malignant::Coats_Disease,1
pathout,UNRESOLVED_ROOT::Eye::Neoplastic::Malignant::Pinguecula,1
pathout,UNRESOLVED_ROOT::Eye::Neoplastic::Malignant::Retinoblastoma,1
pathout,UNRESOLVED_ROOT::Eye::Neoplastic::Malignant::Staging_Conjunctiva_Carcinoma,1
pathout,UNRESOLVED_ROOT::Eye::Neoplastic::Malignant::Staging_Retinoblastoma,1
pathout,UNRESOLVED_ROOT::Eye::Neoplastic::Nodular_And_Massive_Retinal_Gliosis,1
pathout,UNRESOLVED_ROOT::Eye::Neoplastic::Precursor::Actinic_Keratosis,1
pathout,UNRESOLVED_ROOT::Eye::Neoplastic::Precursor::Bullous_Keratopathy,1
pathout,UNRESOLVED_ROOT::Eye::Neoplastic::Precursor::Hereditary_Benign_Intraepithelial_Dyskeratosis,1
pathout,UNRESOLVED_ROOT::Eye::Neoplastic::Seborrheic_Keratosis,1
pathout,UNRESOLVED_ROOT::Eye::Neoplastic::Tumors_General_Eyelid,1
pathout,UNRESOLVED_ROOT::Eye::Neoplastic::WHO_Classification_Of_Tumors_Of_The_Conjunctiva_And_Caruncle,1
pathout,UNRESOLVED_ROOT::Eye::Normal_Histology::Anatomy_And_Histology_Ciliary_Body,1
pathout,UNRESOLVED_ROOT::Eye::Normal_Histology::Anatomy_And_Histology_Conjunctiva,1
pathout,UNRESOLVED_ROOT::Eye::Normal_Histology::Anatomy_And_Histology_Cornea,1
pathout,UNRESOLVED_ROOT::Eye::Normal_Histology::Anatomy_And_Histology_Eyelid,1
pathout,UNRESOLVED_ROOT::Eye::Normal_Histology::Anatomy_And_Histology_Other,1
pathout,UNRESOLVED_ROOT::Eye::Normal_Histology::Anatomy_And_Histology_Retina,1
pathout,UNRESOLVED_ROOT::Eye::Normal_Histology::Anatomy_And_Histology_Uvea,1
pathout,UNRESOLVED_ROOT::Eye::Normal_Histology::Benign_Epithelial_Melanosis_Of_The_Conjunctiva,1
pathout,UNRESOLVED_ROOT::Eye::Normal_Histology::Epibulbar_Choristoma,1
pathout,UNRESOLVED_ROOT::Forensic_Autopsy::Concept::Classification::Asphyxia,1
pathout,UNRESOLVED_ROOT::Forensic_Autopsy::Concept::Classification::Sudden_Unexpected_Deaths_In_Infants_And_Children,1
pathout,UNRESOLVED_ROOT::Forensic_Autopsy::Concept::Classification::Summary_And_Opinion_Expert_Testimony,1
pathout,UNRESOLVED_ROOT::Forensic_Autopsy::Concept::Laboratory_Operations::Postmortem_Changes,1
pathout,UNRESOLVED_ROOT::Forensic_Autopsy::Concept::Management_Workup::Therapy_Related_Deaths,1
pathout,UNRESOLVED_ROOT::Forensic_Autopsy::Concept::Molecular_Genetics::Drowning,1
pathout,UNRESOLVED_ROOT::Forensic_Autopsy::Concept::Molecular_Genetics::Sharp_Force_Injuries,1
pathout,UNRESOLVED_ROOT::Forensic_Autopsy::Concept::Other::Elder_Abuse,1
pathout,UNRESOLVED_ROOT::Forensic_Autopsy::Concept::Other::Forensic_Entomology,1
pathout,UNRESOLVED_ROOT::Forensic_Autopsy::Concept::Other::Gunshot_Wounds,1
pathout,UNRESOLVED_ROOT::Forensic_Autopsy::Concept::Other::Mass_Disaster_Fatalities,1
pathout,UNRESOLVED_ROOT::Forensic_Autopsy::Concept::Other::Traffic_Related_Deaths,1
pathout,UNRESOLVED_ROOT::Forensic_Autopsy::Concept::Procedure_Specimen::Identification,1
pathout,UNRESOLVED_ROOT::Forensic_Autopsy::Concept::Reporting_Grossing::Autopsy_Report_General,1
pathout,UNRESOLVED_ROOT::Forensic_Autopsy::Depositional_Metabolic::Child_Abuse,1
pathout,UNRESOLVED_ROOT::Forensic_Autopsy::Depositional_Metabolic::Environmental_Deaths,1
pathout,UNRESOLVED_ROOT::Forensic_Autopsy::Neoplastic::Malignant::Ancillary_Investigations,1
pathout,UNRESOLVED_ROOT::Forensic_Autopsy::Neoplastic::Malignant::Autopsy_Techniques,1
pathout,UNRESOLVED_ROOT::Forensic_Autopsy::Neoplastic::Malignant::Cause_Manner_Mechanism_Of_Death_And_Death_Certificate,1
pathout,UNRESOLVED_ROOT::Forensic_Autopsy::Neoplastic::Malignant::Postmortem_Chemistry,1
pathout,UNRESOLVED_ROOT::Forensic_Autopsy::Normal_Histology::Forensic_Radiology,1
pathout,UNRESOLVED_ROOT::Heme::Concept::Classification::With_Del_5Q,1
pathout,UNRESOLVED_ROOT::Heme::Concept::IHC_Markers::Idiopathic_Hypereosinophilic_Syndrome,1
pathout,UNRESOLVED_ROOT::Heme::Concept::Other::Folate_Deficiency_Anemia,1
pathout,UNRESOLVED_ROOT::Heme::Neoplastic::Essential_Thrombocythemia,1
pathout,UNRESOLVED_ROOT::Heme::Neoplastic::Malignant::Primary_Myelofibrosis,1
pathout,UNRESOLVED_ROOT::Heme::Neoplastic::Polycythemia_Vera,1
pathout,UNRESOLVED_ROOT::Joints::Concept::Classification::Morton_Neuroma,1
pathout,UNRESOLVED_ROOT::Joints::Concept::Molecular_Genetics::Degenerative_Joint_Disease,1
pathout,UNRESOLVED_ROOT::Joints::Concept::Other::Disc_Material,1
pathout,UNRESOLVED_ROOT::Joints::Concept::Other::Implant_Related_Changes,1
pathout,UNRESOLVED_ROOT::Joints::Congenital_Structural::Cystic_Meniscus,1
pathout,UNRESOLVED_ROOT::Joints::Congenital_Structural::Ganglion_Cyst,1
pathout,UNRESOLVED_ROOT::Joints::Congenital_Structural::Synovial_Cysts,1
pathout,UNRESOLVED_ROOT::Joints::Inflammatory::Bursitis,1
pathout,UNRESOLVED_ROOT::Joints::Inflammatory::Gout_And_Gouty_Arthritis,1
pathout,UNRESOLVED_ROOT::Joints::Inflammatory::Juvenile_Rheumatoid_Arthritis,1
pathout,UNRESOLVED_ROOT::Joints::Inflammatory::Lyme_Arthritis,1
pathout,UNRESOLVED_ROOT::Joints::Inflammatory::Rheumatoid_Arthritis,1
pathout,UNRESOLVED_ROOT::Joints::Inflammatory::Spondylodiscitis,1
