record_id,source,original_tag,review_reason,fuzzy_score,title,input_path
pathout:pathout::head_neck::informaticsmultiplex,pathout,UNRESOLVED_ROOT::Pathology_Informatics::Concept::IHC_Markers::Multiplex_Immunofluorescence,pathout_non_abpath_local_tag,,Pathology Outlines - Multiplex immunofluorescence,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::mediastinummyastheniagravis,pathout,UNRESOLVED_ROOT::Mediastinum::Neoplastic::Myasthenia_Gravis,pathout_non_abpath_local_tag,,Pathology Outlines - Myasthenia gravis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::leukemiaacutemyeloiddown,pathout,HEME::Myeloid_Neoplasms::Secondary_Neoplasms::Antecedent_Conditions::Myeloid_Proliferations_Associated_with_Down_Syndrome,pathout_non_abpath_local_tag,,Pathology Outlines - Myeloid leukemia associated with Down syndrome,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::microbiologybotfly,pathout,UNRESOLVED_ROOT::Microbiology::Concept::Classification::Myiasis,pathout_non_abpath_local_tag,,Pathology Outlines - Myiasis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::stainsmyod1,pathout,Molecular::Concept::Neoplastic::Malignant::MYOD1,pathout_non_abpath_local_tag,,Pathology Outlines - MyoD1,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::musclemyotonicdystrophy,pathout,UNRESOLVED_ROOT::Skeletal_Muscle::Concept::Molecular_Genetics::Myotonic_Dystrophy,pathout_non_abpath_local_tag,,Pathology Outlines - Myotonic dystrophy,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::nadh,pathout,UNRESOLVED_ROOT::Other::Neoplastic::Nadh,pathout_non_abpath_local_tag,,Pathology Outlines - NADH,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::hematologychronicnk,pathout,HEME::T_NK_Cell::Neoplastic::Malignant::Nk_Large_Granular_Lymphocytic_Leukemia,pathout_non_abpath_local_tag,,Pathology Outlines - NK large granular lymphocytic leukemia,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::stainsnkx2,pathout,Molecular::Concept::Neoplastic::Malignant::NKX2_2,pathout_non_abpath_local_tag,,Pathology Outlines - NKX2.2,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::stainsnkx3,pathout,Molecular::Concept::Neoplastic::NKX3_1,pathout_non_abpath_local_tag,,Pathology Outlines - NKX3.1,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::stainsnpm1,pathout,Molecular::Concept::Neoplastic::NPM1,pathout_non_abpath_local_tag,,Pathology Outlines - NPM1,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::stainsnr4a3,pathout,Molecular::Solid::Neoplastic::NR4A_3,pathout_non_abpath_local_tag,,Pathology Outlines - NR4A3,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::softtissuentrkrearranged,pathout,HN::Soft_Tissue::Neoplastic::NTRK_Rearranged_Spindle_Cell_Neoplasm,pathout_non_abpath_local_tag,,Pathology Outlines - NTRK rearranged spindle cell neoplasm,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::stainsnutm1,pathout,Molecular::Concept::Neoplastic::Malignant::NUTM1,pathout_non_abpath_local_tag,,Pathology Outlines - NUTM1,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::mandiblemaxillanasolabial,pathout,HN::Other::Congenital_Structural::Nasolabial_Cyst,pathout_non_abpath_local_tag,,Pathology Outlines - Nasolabial cyst,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::nasalangiofibroma,pathout,HN::Sinonasal::Concept::Classification::Nasopharyngeal_Angiofibroma,pathout_non_abpath_local_tag,,Pathology Outlines - Nasopharyngeal angiofibroma,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::informaticsnlp,pathout,UNRESOLVED_ROOT::Pathology_Informatics::Concept::Classification::Natural_Language_Processing_NLP,pathout_non_abpath_local_tag,,Pathology Outlines - Natural language processing (NLP),data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::musclenemalinemyo,pathout,UNRESOLVED_ROOT::Skeletal_Muscle::Normal_Histology::Nemaline_Myopathy,pathout_non_abpath_local_tag,,Pathology Outlines - Nemaline myopathy,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::salivaryglandsneoplasmbenign,pathout,HN::Salivary_Gland::Neoplastic::Benign::Neoplasm_Benign,pathout_non_abpath_local_tag,,Pathology Outlines - Neoplasm-benign,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::salivaryglandsmilansump,pathout,HN::Salivary_Gland::Neoplastic::Intermediate::Neoplasm_Salivary_Gland_Neoplasm_Of_Uncertain_Malignant_Potential_Sump,pathout_non_abpath_local_tag,,Pathology Outlines - Neoplasm-salivary gland neoplasm of uncertain malignant potential (SUMP),data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::hematologyneoplasticwbc,pathout,HEME::B_Cell_Lymphomas::Neoplastic::Malignant::Neoplastic_Wbc,pathout_non_abpath_local_tag,,Pathology Outlines - Neoplastic WBC,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::cnsrudimentarymenin,pathout,Neuro::Non_Neoplastic::Concept::Other::Neural_Tube_Closure_Defects,pathout_non_abpath_local_tag,,Pathology Outlines - Neural tube closure defects,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::cnstumorneuroectodermalcyst,pathout,Neuro::Tumor::Congenital_Structural::Neuroectodermal_Cysts,pathout_non_abpath_local_tag,,Pathology Outlines - Neuroectodermal cysts,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::larynxne,pathout,Endo::Other::Neoplastic::Neuroendocrine_Neoplasm,pathout_non_abpath_local_tag,,Pathology Outlines - Neuroendocrine neoplasm,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::anusneuroendocrinetumor,pathout,Endo::Other::Neoplastic::Neuroendocrine_Tumor,pathout_non_abpath_local_tag,,Pathology Outlines - Neuroendocrine tumor,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::stainsnse,pathout,Molecular::Concept::Neoplastic::Malignant::Neuron_Specific_Enolase_Nse,pathout_non_abpath_local_tag,,Pathology Outlines - Neuron specific enolase (NSE),data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::eyenevi,pathout,UNRESOLVED_ROOT::Eye::Neoplastic::Benign::Nevi_Conjunctiva,pathout_non_abpath_local_tag,,Pathology Outlines - Nevi-conjunctiva,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::chemistrynewbornscreening,pathout,UNRESOLVED_ROOT::Clinical_Chemistry::Concept::Management_Workup::Newborn_Screening,pathout_non_abpath_local_tag,,Pathology Outlines - Newborn screening,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::oralcavitynicotinestomatitis,pathout,HN::Oral_Cavity::Inflammatory::Nicotine_Stomatitis,pathout_non_abpath_local_tag,,Pathology Outlines - Nicotine stomatitis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::eyeretinamassiveretinalgliosis,pathout,UNRESOLVED_ROOT::Eye::Neoplastic::Nodular_And_Massive_Retinal_Gliosis,pathout_non_abpath_local_tag,,Pathology Outlines - Nodular & massive retinal gliosis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::heartnonatheroscleroticcad,pathout,HN::Ear_Temporal_Bone::Neoplastic::Malignant::Nonatherosclerotic_Coronary_Artery_Disease,pathout_non_abpath_local_tag,,Pathology Outlines - Nonatherosclerotic coronary artery disease,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::salivaryglandsmilannondiagnostic,pathout,HN::Salivary_Gland::Congenital_Structural::Nondiagnostic,pathout_non_abpath_local_tag,,Pathology Outlines - Nondiagnostic,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::heartnontumornoninfecendo,pathout,HN::Ear_Temporal_Bone::Infectious::Noninfective_Endocarditis,pathout_non_abpath_local_tag,,Pathology Outlines - Noninfective endocarditis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::heartnoninfecmyo,pathout,HN::Ear_Temporal_Bone::Infectious::Noninfective_Myocarditis,pathout_non_abpath_local_tag,,Pathology Outlines - Noninfective myocarditis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::heartnoninfecpericarditis,pathout,HN::Ear_Temporal_Bone::Infectious::Noninfective_Pericarditis,pathout_non_abpath_local_tag,,Pathology Outlines - Noninfective pericarditis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::nasallgseromucinous,pathout,HN::Sinonasal::Neoplastic::Malignant::Nonintestinal_Type,pathout_non_abpath_local_tag,,Pathology Outlines - Nonintestinal type,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::stainsnonspecificesterase,pathout,Molecular::Concept::Inflammatory::Nonspecific_Esterase,pathout_non_abpath_local_tag,,Pathology Outlines - Nonspecific esterase,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::eyecorneanonspecific,pathout,UNRESOLVED_ROOT::Eye::Concept::Other::Nonspecific_Responses_Cornea,pathout_non_abpath_local_tag,,Pathology Outlines - Nonspecific responses-cornea,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::stainsoct34,pathout,Molecular::Concept::Neoplastic::Oct_3_4,pathout_non_abpath_local_tag,,Pathology Outlines - OCT 3/4,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::eyeocularcicatricialpemphigoid,pathout,UNRESOLVED_ROOT::Eye::Concept::Reporting_Grossing::Ocular_Cicatricial_Pemphigoid,pathout_non_abpath_local_tag,,Pathology Outlines - Ocular cicatricial pemphigoid,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::eyeuveamelanosisoculi,pathout,UNRESOLVED_ROOT::Eye::Congenital_Structural::Ocular_Melanocytosis,pathout_non_abpath_local_tag,,Pathology Outlines - Ocular melanocytosis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::muscleocpmusculardystrophy,pathout,UNRESOLVED_ROOT::Skeletal_Muscle::Neoplastic::Oculopharyngeal_Muscular_Dystrophy,pathout_non_abpath_local_tag,,Pathology Outlines - Oculopharyngeal muscular dystrophy,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::mandiblemaxillaodontoameloblastoma,pathout,HN::Ear_Temporal_Bone::Neoplastic::Malignant::Odontoameloblastoma,pathout_non_abpath_local_tag,,Pathology Outlines - Odontoameloblastoma,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::stainsoilredo,pathout,Molecular::Solid::Neoplastic::Oil_Red_O,pathout_non_abpath_local_tag,,Pathology Outlines - Oil red O,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::managementlabonboarding,pathout,UNRESOLVED_ROOT::Laboratory_Management::Concept::Other::Onboarding_Training_And_Employee_Retention,pathout_non_abpath_local_tag,,"Pathology Outlines - Onboarding, training and employee retention",data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::oralcavityoralfocalmucinosis,pathout,HN::Oral_Cavity::Concept::Classification::Oral_Focal_Mucinosis,pathout_non_abpath_local_tag,,Pathology Outlines - Oral focal mucinosis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::oralcavityhairyleukoplakia,pathout,HN::Other::Concept::Other::Oral_Hairy_Leukoplakia,pathout_non_abpath_local_tag,,Pathology Outlines - Oral hairy leukoplakia,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::oralcavityoralsubmucosalfibrosis,pathout,HN::Oral_Cavity::Concept::Management_Workup::Oral_Submucosal_Fibrosis,pathout_non_abpath_local_tag,,Pathology Outlines - Oral submucosal fibrosis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::eyeorbitdermoid,pathout,UNRESOLVED_ROOT::Eye::Congenital_Structural::Orbital_Dermoid_Cysts_And_Other_Cysts,pathout_non_abpath_local_tag,,Pathology Outlines - Orbital dermoid cysts and other cysts,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::eyeorbitinflammatorypseudo,pathout,UNRESOLVED_ROOT::Eye::Inflammatory::Orbital_Inflammation,pathout_non_abpath_local_tag,,Pathology Outlines - Orbital inflammation,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::microbiologyorf,pathout,UNRESOLVED_ROOT::Microbiology::Normal_Histology::Orf,pathout_non_abpath_local_tag,,Pathology Outlines - Orf,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::managementlaboperationsorganization,pathout,UNRESOLVED_ROOT::Laboratory_Management::Concept::Laboratory_Operations::Organization_Of_The_Laboratory,pathout_non_abpath_local_tag,,Pathology Outlines - Organization of the laboratory,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::oralcavitynec,pathout,HN::Oral_Cavity::Infectious::Oropharyngeal_NEC_HPV_Associated_Oropharyngeal_NEC,pathout_non_abpath_local_tag,,Pathology Outlines - Oropharyngeal NEC / HPV associated oropharyngeal NEC,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::mandiblemaxillaosteomyelitis,pathout,HN::Bone::Inflammatory::Osteomyelitis_Overview,pathout_non_abpath_local_tag,,Pathology Outlines - Osteomyelitis overview,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::mandiblemaxillaorn,pathout,HN::Bone::Inflammatory::Osteoradionecrosis,pathout_non_abpath_local_tag,,Pathology Outlines - Osteoradionecrosis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::softtissuepatz1rearranged,pathout,HN::Soft_Tissue::Neoplastic::Malignant::PATZ1_Rearranged_Sarcoma,pathout_non_abpath_local_tag,,Pathology Outlines - PATZ1 rearranged sarcoma,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::stainspax2::4ed49c36,pathout,Molecular::Concept::Neoplastic::Malignant::PAX2,pathout_non_abpath_local_tag,,Pathology Outlines - PAX2,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::stainspax2,pathout,Molecular::Concept::Neoplastic::Malignant::PAX2_STAINSPAX2,pathout_non_abpath_local_tag,,Pathology Outlines - PAX2,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::stainspax5::5b5579d7,pathout,Molecular::Heme::Neoplastic::Malignant::PAX5,pathout_non_abpath_local_tag,,Pathology Outlines - PAX5,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::stainspax5,pathout,Molecular::Heme::Neoplastic::Malignant::PAX5_STAINSPAX5,pathout_non_abpath_local_tag,,Pathology Outlines - PAX5,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::stainspax8,pathout,Molecular::Heme::Neoplastic::Malignant::PAX8,pathout_non_abpath_local_tag,,Pathology Outlines - PAX8,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::stainspcna,pathout,Molecular::Concept::Neoplastic::Pcna,pathout_non_abpath_local_tag,,Pathology Outlines - PCNA,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::myeloproliferativepdgfra,pathout,HN::Ear_Temporal_Bone::Concept::Classification::PDGFRA_Rearrangement,pathout_non_abpath_local_tag,,Pathology Outlines - PDGFRA rearrangement,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::myeloproliferativepdgfrb,pathout,HN::Other::Neoplastic::Pdgfrb_Rearrangement,pathout_non_abpath_local_tag,,Pathology Outlines - PDGFRB rearrangement,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::stainspdl1,pathout,Molecular::Concept::Neoplastic::Malignant::PDL1_22C_3,pathout_non_abpath_local_tag,,Pathology Outlines - PDL1 22C3,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::lungtumorclearcell,pathout,HN::Ear_Temporal_Bone::Neoplastic::Pecoma_Clear_Cell_Tumor,pathout_non_abpath_local_tag,,Pathology Outlines - PEComa (clear cell tumor),data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::stainsplag1,pathout,Molecular::Heme::Neoplastic::Malignant::PLAG1,pathout_non_abpath_local_tag,,Pathology Outlines - PLAG1,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::stainsplap,pathout,Molecular::Solid::Neoplastic::Malignant::Plap,pathout_non_abpath_local_tag,,Pathology Outlines - PLAP,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::uteruspoleendometrialcarcinoma,pathout,GYN::Uterus::Neoplastic::Malignant::Pole_Ultramutated_Endometrial_Carcinoma,pathout_non_abpath_local_tag,,Pathology Outlines - POLE ultramutated endometrial carcinoma,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::stainsprame,pathout,Molecular::Concept::Neoplastic::Malignant::Prame,pathout_non_abpath_local_tag,,Pathology Outlines - PRAME,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::softtissueprrx1rearranged,pathout,HN::Soft_Tissue::Neoplastic::PRRX1_Rearranged_Mesenchymal_Tumors,pathout_non_abpath_local_tag,,Pathology Outlines - PRRX1 rearranged mesenchymal tumors,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::stainspu1,pathout,Molecular::Concept::IHC_Markers::Pu_1,pathout_non_abpath_local_tag,,Pathology Outlines - PU.1,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::anuspagets,pathout,GI::Anus::Neoplastic::Precursor::Paget_Disease,pathout_non_abpath_local_tag,,Pathology Outlines - Paget disease,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::stainsntrk,pathout,Molecular::Solid::Neoplastic::Pan_Trk_EPR17341_NTRK,pathout_non_abpath_local_tag,,Pathology Outlines - Pan-TRK (EPR17341) [NTRK],data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::hearttumorfibroelastoma,pathout,HN::Ear_Temporal_Bone::Neoplastic::Benign::Papillary_Fibroelastoma,pathout_non_abpath_local_tag,,Pathology Outlines - Papillary fibroelastoma,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::fallopiantubesparatubalcyst,pathout,GYN::Fallopian_Tube::Tumor_Like::Paratubal_Cysts,pathout_non_abpath_local_tag,,Pathology Outlines - Paratubal cysts,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::oralcavityparulis,pathout,HN::Oral_Cavity::Infectious::Parulis,pathout_non_abpath_local_tag,,Pathology Outlines - Parulis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::managementlabpcp,pathout,UNRESOLVED_ROOT::Laboratory_Management::Neoplastic::Patient_Centered_Pathology,pathout_non_abpath_local_tag,,Pathology Outlines - Patient centered pathology,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::penscrotumpapglands,pathout,GU::Penis::Neoplastic::Malignant::Pearly_Penile_Papules,pathout_non_abpath_local_tag,,Pathology Outlines - Pearly penile papules,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::microbiologypediculosis,pathout,UNRESOLVED_ROOT::Microbiology::Inflammatory::Pediculosis_Lice,pathout_non_abpath_local_tag,,Pathology Outlines - Pediculosis (lice),data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::managementlabapqa,pathout,UNRESOLVED_ROOT::Laboratory_Management::Concept::Molecular_Genetics::Peer_Case_Review_In_Anatomic_Pathology,pathout_non_abpath_local_tag,,Pathology Outlines - Peer (case) review in anatomic pathology,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::oralcavitypemphigoid,pathout,HN::Oral_Cavity::Concept::Other::Pemphigoid,pathout_non_abpath_local_tag,,Pathology Outlines - Pemphigoid,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::oralcavitypemphigus,pathout,HN::Oral_Cavity::Concept::Other::Pemphigus_Vulgaris,pathout_non_abpath_local_tag,,Pathology Outlines - Pemphigus vulgaris,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::mandiblemaxilladentalgranuloma,pathout,HN::Other::Infectious::Periapical_Dental_Granuloma,pathout_non_abpath_local_tag,,Pathology Outlines - Periapical (dental) granuloma,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::mediastinumpericardialcyst,pathout,UNRESOLVED_ROOT::Mediastinum::Congenital_Structural::Pericardial_Cyst,pathout_non_abpath_local_tag,,Pathology Outlines - Pericardial cyst,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::uteruspecoma,pathout,GYN::Uterine_Corpus::Mesenchymal::Miscellaneous_Mesenchymal::Perivascular_Epithelioid_Cell_Tumor_PEComa_,pathout_non_abpath_local_tag,,Pathology Outlines - Perivascular epithelioid cell tumor (PEComa),data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::eyelenspersistenthyperplasticprimaryvitreous,pathout,UNRESOLVED_ROOT::Eye::Concept::Other::Persistent_Hyperplastic_Primary_Vitreous,pathout_non_abpath_local_tag,,Pathology Outlines - Persistent hyperplastic primary vitreous,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::penscrotumpeyronie,pathout,GU::Penis::Inflammatory::Peyronie_Disease,pathout_non_abpath_local_tag,,Pathology Outlines - Peyronie disease,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::transfusionmedphotopheresis,pathout,UNRESOLVED_ROOT::Transfusion_Medicine::Concept::Other::Photopheresis,pathout_non_abpath_local_tag,,Pathology Outlines - Photopheresis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::coagulationphysiology,pathout,UNRESOLVED_ROOT::Coagulation::Depositional_Metabolic::Physiology,pathout_non_abpath_local_tag,,Pathology Outlines - Physiology,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::stainspit1,pathout,Molecular::Concept::Neoplastic::PIT1,pathout_non_abpath_local_tag,,Pathology Outlines - Pit1,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::oralcavityplasmacellgingivitis,pathout,HEME::B_Cell_Lymphomas::Plasma_Cell::Inflammatory::Plasma_Cell_Gingivitis,pathout_non_abpath_local_tag,,Pathology Outlines - Plasma cell gingivitis,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::coagulationpai1,pathout,UNRESOLVED_ROOT::Coagulation::Concept::Procedure_Specimen::Plasminogen_Activator_Antigen_1,pathout_non_abpath_local_tag,,Pathology Outlines - Plasminogen activator antigen-1,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
pathout:pathout::head_neck::hematologymalariapfalciparum,pathout,HEME::Non_Neoplastic::Concept::Molecular_Genetics::Plasmodium_Falciparum,pathout_non_abpath_local_tag,,Pathology Outlines - Plasmodium falciparum,data/curriculum_map_v0_2/pathout_tagged_pages_AP_DIAGNOSTIC_v1.jsonl
